Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400TSUB","Prevalencia de la inseguridad alimentaria grave en la población periurbana adulta (porcentaje) (valor anual)","2022","2022","%","11","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2014","2014","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2015","2015","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2016","2016","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2017","2017","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2018","2018","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2019","2019","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2020","2020","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2021","2021","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2022","2022","%","10.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20142016","2014-2016","%","6.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20152017","2015-2017","%","6.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20162018","2016-2018","%","7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20172019","2017-2019","%","7.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20182020","2018-2020","%","8.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20192021","2019-2021","%","9.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20202022","2020-2022","%","9.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2014","2014","%","7.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2015","2015","%","6.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2016","2016","%","6.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2017","2017","%","6.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2018","2018","%","8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2019","2019","%","8.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2020","2020","%","9.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2021","2021","%","10.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2022","2022","%","9.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2014","2014","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2015","2015","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2016","2016","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2017","2017","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2018","2018","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2019","2019","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2020","2020","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2021","2021","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2022","2022","%","8.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20142016","2014-2016","%","5.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20152017","2015-2017","%","5.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20162018","2016-2018","%","6.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20172019","2017-2019","%","7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20182020","2018-2020","%","7.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20192021","2019-2021","%","8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20202022","2020-2022","%","8.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2014","2014","%","6.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2015","2015","%","5.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2016","2016","%","5.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2017","2017","%","6.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2018","2018","%","7.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2019","2019","%","7.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2020","2020","%","8.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2021","2021","%","8.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2022","2022","%","8.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20142016","2014-2016","%","6.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20152017","2015-2017","%","6.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20162018","2016-2018","%","6.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20172019","2017-2019","%","7.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20182020","2018-2020","%","8.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20192021","2019-2021","%","10","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20202022","2020-2022","%","10.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2014","2014","%","7.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2015","2015","%","6.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2016","2016","%","6.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2017","2017","%","6.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2018","2018","%","8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2019","2019","%","8.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2020","2020","%","10","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2021","2021","%","11.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210400F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (valor anual)","2022","2022","%","9.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2014","2014","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2015","2015","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2016","2016","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2017","2017","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2018","2018","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2019","2019","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2020","2020","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2021","2021","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090TSUB","Prevalencia de la inseguridad alimentaria moderada o grave en la población periurbana adulta (porcentaje) (valor anual)","2022","2022","%","25.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2014","2014","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2015","2015","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2016","2016","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2017","2017","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2018","2018","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2019","2019","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2020","2020","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2021","2021","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090R","Prevalencia de la inseguridad alimentaria moderada o grave en la población rural adulta (porcentaje) (valor anual)","2022","2022","%","26.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)","20142016","2014-2016","%","17.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)","20152017","2015-2017","%","18.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)","20162018","2016-2018","%","19.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)","20172019","2017-2019","%","20.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)","20182020","2018-2020","%","22.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)","20192021","2019-2021","%","23.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)","20202022","2020-2022","%","24.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2014","2014","%","17.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2015","2015","%","17.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2016","2016","%","17.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2017","2017","%","18.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2018","2018","%","20.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2019","2019","%","21.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2020","2020","%","25.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2021","2021","%","24.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090","Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (valor anual)","2022","2022","%","24.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2014","2014","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2015","2015","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2016","2016","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2017","2017","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2018","2018","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2019","2019","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2020","2020","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2021","2021","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090U","Prevalencia de la inseguridad alimentaria moderada o grave en la población urbana adulta (porcentaje) (valor anual)","2022","2022","%","21.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)","20142016","2014-2016","%","16.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)","20152017","2015-2017","%","16.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)","20162018","2016-2018","%","18.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)","20172019","2017-2019","%","19.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)","20182020","2018-2020","%","21.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)","20192021","2019-2021","%","21.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)","20202022","2020-2022","%","22.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2014","2014","%","16.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2015","2015","%","16.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2016","2016","%","16.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2017","2017","%","17.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2018","2018","%","20.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2019","2019","%","19.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2020","2020","%","23.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2021","2021","%","21.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090M","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (valor anual)","2022","2022","%","22.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20142016","2014-2016","%","17.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20152017","2015-2017","%","17.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20162018","2016-2018","%","18.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20172019","2017-2019","%","20","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20182020","2018-2020","%","22.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20192021","2019-2021","%","24","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210091F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)","20202022","2020-2022","%","25","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2014","2014","%","17.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2015","2015","%","17.6","E","Valor estimado",""
